"Is Laundering" "From Account" "To Account" "Payment Type" "Amount Paid" "Type Account From" "Type Account To" "Avg Stock Account From" "Avg Stock Account To"
0 "U05195" "U05984" "Cheque" 43055.326 "C" "A" 64984507.847 37772511.577
0 "U05217" "U03934" "Cheque" 1892.21 "D" "D" 870830.496 7004.687
0 "U05240" "U03583" "Cheque" 15526.661 "D" "F" 1012455.75 453958.139
0 "U05244" "U00661" "Cheque" 79688.08 "C" "C" 47406693.033 61583051.036
0 "U05437" "U10144" "ACH" 2256.534 "B" "E" 9952444.097 389477.866
0 "U05609" "U03335" "Credit Card" 22.47 "F" "D" 382822.931 68264.784
0 "U06385" "U08678" "Credit Card" 3.74 "F" "E" 113225.8 1088290.912
0 "U06445" "U00998" "ACH" 280703055.98 "F" "A" 654981721.371 142581.818
0 "U06985" "U06985" "Cheque" 8670188.969 "D" "B" 302519691.874 302519428.507
0 "U07275" "U02128" "Cheque" 1775034.13 "D" "E" 95926140.325 3483988.705
0 "U07526" "U04796" "Cheque" 1373.798 "D" "C" 178283.464 38694842.783
0 "U07760" "U00920" "Credit Card" 29.04 "D" "B" 9192702.121 1961889.246
0 "U07769" "U12721" "Cheque" 180236.76 "D" "A" 1550798.387 224893.713
0 "U08554" "U06517" "ACH" 1599100534.54 "B" "A" 2799577530.481 871114401.525
0 "U08574" "U01646" "Wire" 3506.54 "B" "C" 217148508.875 80634.831
0 "U08784" "U04501" "Credit Card" 209.63 "B" "A" 9829.486 34314.801
0 "U08923" "U06832" "Cheque" 2482.47 "B" "A" 347040.938 10098.189
0 "U09270" "U01757" "Credit Card" 744.04 "B" "B" 19713710.95 11517784.004
0 "U09342" "U08855" "ACH" 52316.286 "B" "F" 366476.145 32882.883
0 "U09382" "U08604" "Credit Card" 220.51 "B" "B" 5060.876 4034.611
0 "U09509" "U06846" "Cheque" 1 "B" "B" 31840.482 3519797.233
0 "U09898" "U14104" "Cheque" 6706053.36 "B" "A" 16704561.553 3901959.614
0 "U09943" "U11832" "Cheque" 145381978.268 "B" "F" 1017674089.48 24095205.561
0 "U10142" "U02795" "Cheque" 292194888.64 "D" "B" 1022702945.716 499353.455
0 "U10226" "U14785" "Credit Card" 17560.2 "F" "E" 557646.221 139401.128
0 "U11049" "U10443" "Cheque" 133306.141 "F" "C" 473885.522 62057.258
0 "U11080" "U01871" "Credit Card" 9.95 "F" "A" 3263.678 1658427.564
0 "U11599" "U09093" "Cheque" 311221.956 "B" "E" 1576815.964 23257.341
0 "U11809" "U00589" "Credit Card" 107 "B" "B" 396545.705 20663.077
0 "U12354" "U08368" "Cheque" 903608.943 "B" "A" 167853529.521 25261.38
0 "U12624" "U11868" "Cheque" 4094966.092 "B" "C" 28666019.644 26816.922
0 "U12949" "U13933" "ACH" 203065.44 "C" "E" 1423934.705 65654.193
0 "U13240" "U02813" "Cheque" 5500.78 "C" "B" 132598.339 231423.783
0 "U13488" "U02974" "Cheque" 28309010.9 "E" "C" 99187290.365 22089.733
0 "U13598" "U09120" "Credit Card" 2823.38 "C" "F" 18330.671 867029.164
0 "U15316" "U01747" "Credit Card" 3946.97 "B" "E" 22257.773 132202.29
0 "U15577" "U10067" "Cheque" 0.99 "B" "D" 798.334 3989202.957
0 "U15705" "U05296" "Cheque" 84478.628 "A" "E" 302963.248 3119237.887
0 "U16017" "U12012" "Cheque" 1124.947 "F" "E" 9011.527 43937.015
0 "U16534" "U04009" "Cheque" 653.043 "E" "B" 759485.194 56851.553
0 "U16536" "U14676" "Cheque" 750.829 "A" "E" 421498.891 755150.209
0 "U16610" "U00393" "Cheque" 0.2 "B" "F" 2197.081 174163.92
0 "U16685" "U08784" "Cheque" 1286895.077 "E" "E" 4507163.022 7807.436
0 "U16722" "U13285" "ACH" 1066.137 "B" "B" 312610.338 2085663.881
0 "U17985" "U10769" "ACH" 645523.46 "C" "A" 4521515.846 3102771.637
0 "U18143" "U00813" "Cash" 113334.404 "E" "B" 793621.775 1564463.913
0 "U18459" "U12647" "Cheque" 0.85 "B" "D" 737.011 10314.387
0 "U18797" "U12134" "ACH" 212270.848 "E" "D" 1486413.838 51181012.595
0 "U19497" "U13912" "Credit Card" 1406.945 "D" "D" 11665.874 4222227.909
0 "U19582" "U10846" "ACH" 1834250.28 "B" "F" 12840862.1 1993.954
0 "U20031" "U21375" "ACH" 278448.45 "C" "D" 1949276.278 3592637.751
0 "U20087" "U13506" "Cheque" 376.851 "A" "C" 199625.767 3489354.042
0 "U20146" "U11776" "Cheque" 1212.567 "D" "B" 10195.325 14884.452
0 "U20328" "U12934" "Cheque" 23399.118 "A" "C" 164592.229 199665621.391
0 "U20486" "U14381" "Cheque" 1387.376 "A" "C" 10094.669 1880443.356
0 "U20523" "U00865" "Cheque" 0.82 "C" "A" 1120.997 9608.243
0 "U20638" "U04920" "Cheque" 428877.757 "B" "D" 3002627 19973638827.159
0 "U20857" "U10247" "Cheque" 0.74 "B" "C" 50284.499 1162984.844
0 "U20908" "U12838" "ACH" 567.015 "A" "A" 6935.701 9406.041
0 "U21142" "U05612" "ACH" 59866.35 "B" "B" 421643.516 1073219.945
0 "U21307" "U07744" "Cheque" 0.65 "C" "C" 71586.588 22714636.838
0 "U00084" "U02754" "ACH" 7733.135 "E" "E" 4503334.531 9576622.916
0 "U00125" "U01369" "Cheque" 3616076.474 "E" "A" 4270527228.058 22260.926
0 "U00156" "U08121" "Credit Card" 3121115.766 "E" "B" 118847123.708 61306.113
0 "U00362" "U01907" "Cheque" 3510.75 "B" "F" 1043214.036 45440.902
0 "U00469" "U02110" "Cheque" 1440.631 "B" "F" 757885.55 325824.385
0 "U00554" "U01800" "Credit Card" 170441.196 "A" "A" 549181.415 158649.318
0 "U00629" "U01182" "Cheque" 544894.612 "A" "A" 2314345183.367 3323049.149
0 "U00935" "U06713" "Cheque" 58518816.38 "A" "E" 33102509.749 103650.597
0 "U00957" "U09684" "Credit Card" 4168.23 "A" "B" 448463.316 4283.009
0 "U00998" "U00346" "Cheque" 9968.04 "A" "E" 142035.707 2759632313.92
0 "U01106" "U09608" "Credit Card" 1560.631 "A" "D" 9535174.297 2802189.09
0 "U01153" "U04935" "Cheque" 4531.776 "A" "B" 187136.937 5797.016
0 "U01269" "U00758" "ACH" 2332.859 "A" "F" 1201988.302 7645.801
0 "U01367" "U08168" "Wire" 4404.803 "A" "B" 842466.876 112660.407
0 "U01638" "U12511" "ACH" 948180.03 "A" "D" 57553587.175 297085.742
0 "U01902" "U03717" "Cheque" 1339.34 "A" "E" 209126.001 1441567.147
0 "U01911" "U10071" "Cheque" 16727.784 "A" "D" 164745367.542 176191.726
0 "U02101" "U01431" "Credit Card" 7460.648 "B" "E" 82213.424 278454.507
0 "U02155" "U06243" "Cheque" 2794.81 "B" "A" 115305.496 665334.473
0 "U02204" "U00006" "Credit Card" 6.91 "B" "B" 955846.063 368571.614
0 "U02292" "U04016" "Credit Card" 49.95 "B" "A" 2278874.008 10746.146
0 "U02321" "U00735" "Cheque" 1708.014 "B" "E" 159640.013 447041.055
0 "U02357" "U03937" "ACH" 126089.33 "B" "D" 942135189.436 159902.078
0 "U02358" "U02621" "Credit Card" 40.65 "B" "E" 54683.406 86336576.182
0 "U02652" "U04020" "Cheque" 1399.38 "B" "D" 11710759.164 9842.251
0 "U02750" "U02859" "Cheque" 3817.504 "B" "D" 12560652.29 43258.453
0 "U02960" "U02756" "Credit Card" 1407.383 "B" "D" 1005876.324 10376272.486
0 "U03116" "U10550" "Credit Card" 2105191.28 "B" "B" 5645564.158 18391.104
0 "U03140" "U04288" "Cash" 762.922 "B" "B" 129908.456 38995.628
0 "U03264" "U04298" "Cheque" 123347.82 "E" "E" 1605904.205 5646866.617
0 "U03358" "U02464" "Credit Card" 26.94 "E" "B" 961485.93 746090.712
0 "U03360" "U00228" "Cheque" 1578.843 "E" "B" 18503.538 7940633.1
0 "U03956" "U00771" "Cheque" 1441.819 "E" "A" 5804.28 1403203.546
0 "U04018" "U05909" "Credit Card" 7507.95 "E" "B" 1314011.587 17833.07
0 "U04252" "U00325" "Credit Card" 124.96 "E" "C" 56581.901 3281051.202
0 "U04425" "U05972" "Cheque" 21084.42 "B" "A" 12892209.099 437288.829
0 "U04429" "U01388" "Credit Card" 17821.067 "E" "D" 181658.28 9461.308
0 "U04646" "U08600" "Cheque" 670335.14 "E" "E" 2186992.428 1010861.213
0 "U04740" "U06089" "Cheque" 5587680.95 "B" "A" 13089319.155 169189.873
0 "U04757" "U06163" "Cheque" 1034.88 "B" "F" 363038.772 432570.476
0 "U04892" "U03023" "Credit Card" 10321.25 "B" "B" 8706382.859 303391.549
0 "U04918" "U01093" "Credit Card" 159.29 "B" "A" 65760.58 944116.347
0 "U05648" "U05721" "Cheque" 277874.97 "E" "B" 977354.64 6409.786
0 "U05824" "U02391" "Credit Card" 23043.47 "E" "E" 55780020.582 6222682.06
0 "U06400" "U05994" "Credit Card" 7504.11 "E" "A" 195756815.046 122609648.092
0 "U06401" "U05366" "Cheque" 472896.37 "C" "E" 2801310.49 63814.535
0 "U06575" "U01595" "Cash" 7319.833 "C" "B" 33259.159 338423.637
0 "U06734" "U00609" "Credit Card" 70.94 "C" "E" 4302.529 496929.129
0 "U06970" "U06914" "Cheque" 692446.154 "C" "E" 814490.344 1217772.787
0 "U07033" "U11647" "Credit Card" 151.92 "E" "B" 1730587.337 2246132.419
0 "U07306" "U00356" "Credit Card" 4488.51 "B" "B" 3054882.149 13066.551
0 "U07957" "U11606" "Cheque" 515316.85 "E" "E" 3609121.795 143965.416
0 "U08258" "U12250" "Cheque" 1329.496 "A" "C" 2158485.396 2773967.49
0 "U08467" "U08888" "Cheque" 24315514.38 "A" "B" 42556452.584 655896.575
0 "U08533" "U11585" "Cash" 1584.598 "A" "E" 110424076.09 3765.562
0 "U08780" "U13366" "Cheque" 100352.813 "E" "D" 20362297.887 4241873.867
0 "U09103" "U03762" "Credit Card" 1879.01 "F" "E" 418622.016 57191.282
0 "U09290" "U07792" "Credit Card" 4748.89 "F" "A" 5719687.114 5263791311.334
0 "U09956" "U06673" "Cheque" 38.65 "F" "C" 1788454.778 12536059.884
0 "U10038" "U09468" "Cheque" 37297966.84 "F" "B" 87034371.735 926125.556
0 "U10167" "U01849" "Credit Card" 29045.36 "F" "B" 3169024.015 140691.032
0 "U10287" "U09916" "Cheque" 30384.453 "F" "B" 158468.914 371866.235
0 "U10329" "U10243" "Cheque" 335369.99 "F" "E" 789152.823 7754.463
0 "U10737" "U06726" "Cheque" 43076495.53 "D" "A" 301535756.076 22188.916
0 "U10927" "U16573" "ACH" 359807.173 "D" "D" 2047374.996 6762.662
0 "U11045" "U06411" "Cheque" 3588.75 "D" "D" 467698.114 487385.282
0 "U11181" "U06957" "Cheque" 397034.739 "B" "B" 7217942.997 69640435931.419
0 "U11533" "U01038" "Cheque" 28940625.12 "B" "B" 50690006.7 3671986.317
0 "U11696" "U02265" "Credit Card" 14.16 "B" "E" 47147.467 422120.178
0 "U12042" "U13745" "Cheque" 2051728.37 "A" "A" 7198612.266 17916.048
0 "U12122" "U05521" "Cheque" 125519.28 "A" "F" 440584.625 26601.717
0 "U12209" "U05219" "Cheque" 6487.951 "B" "E" 50202.302 34258941.302
0 "U12246" "U12167" "Cheque" 22504776.054 "B" "E" 78771812.794 28833.841
0 "U12422" "U07159" "Credit Card" 2093.318 "B" "B" 408813.779 2331260.564
0 "U13262" "U05577" "Cheque" 413352.18 "B" "F" 1454873.279 39116.31
0 "U13443" "U11959" "Cheque" 695926.06 "F" "D" 4872316.523 291766.114
0 "U13832" "U03443" "Cheque" 24396572.89 "D" "B" 57136711.117 662713.369
0 "U13966" "U02265" "Cheque" 11716117 "D" "E" 42204562.235 422229.852
0 "U14881" "U10548" "Credit Card" 4193.29 "E" "A" 165457619.772 7010.388
0 "U15575" "U03338" "Cheque" 1327.989 "B" "D" 10434.711 152937.64
0 "U15969" "U06226" "Cash" 1248.553 "B" "B" 401135.727 24407958.39
0 "U16422" "U01553" "Cheque" 1548.493 "F" "E" 175837.838 4990.124
0 "U16502" "U05565" "Cheque" 0.69 "E" "B" 165308.669 169903.192
0 "U16514" "U11857" "Cheque" 0.9 "D" "A" 25744.409 1618966.834
0 "U16604" "U11154" "Cheque" 0.56 "B" "E" 899.056 1689549.498
0 "U17239" "U08824" "Cheque" 1.04 "B" "E" 2827.775 35849.14
0 "U17788" "U09244" "Cheque" 1077.961 "C" "B" 7721.543 2501450.963
0 "U18632" "U01228" "Cheque" 1232488.319 "B" "B" 8628508.624 3252418.135
0 "U20000" "U14021" "Cheque" 0.84 "A" "B" 187.617 4308589.382
0 "U20451" "U06580" "Cash" 380.801 "E" "C" 64303.239 4555182.377
0 "U20647" "U14114" "Cheque" 913.621 "A" "E" 64409.566 75845.888
0 "U20750" "U15008" "Cheque" 1399.318 "D" "D" 60855.855 4670769.845
0 "U20906" "U08544" "Cheque" 0.79 "E" "F" 1639.991 1049223.817
0 "U20997" "U01151" "Cheque" 1619962.541 "F" "B" 11343187.32 304928.983
0 "U21265" "U09577" "Credit Card" 1577293.857 "C" "C" 11042319.964 582898.486
0 "U21478" "U10632" "Cheque" 182443417.999 "C" "B" 1277105654.236 5551.695
1 "U11562" "U08026" "Credit Card" 4943.473 "C" "A" 77449.065 2868733.547
0 "U00019" "U00494" "Cheque" 78384.581 "C" "A" 147209.057 9231.076
0 "U00114" "U14428" "Cheque" 189622.61 "C" "B" 7940881.468 5164482.801
0 "U00116" "U01910" "Cheque" 540.7 "C" "A" 1623710.907 756954.662
0 "U00194" "U00987" "ACH" 1026.475 "C" "B" 105710.82 476957.461
0 "U00260" "U02447" "Cheque" 111369.09 "C" "B" 396328.213 1354774.897
0 "U00273" "U12222" "Credit Card" 1680.287 "C" "E" 418766.487 22822.796
0 "U00326" "U05803" "Credit Card" 133.18 "C" "B" 17535.42 48130468.523
0 "U00472" "U10875" "Credit Card" 4.73 "C" "C" 16573.614 1979974.661
0 "U00529" "U09293" "Cheque" 27189.27 "C" "A" 386652.206 12943.751
0 "U00590" "U03614" "Cheque" 316913.76 "C" "A" 702727.984 3847398.195
0 "U00600" "U05536" "Cheque" 10560.54 "C" "D" 264465.026 698339.528
0 "U00629" "U00005" "Cheque" 2041571.091 "C" "E" 2314344619.827 310547.166
0 "U00629" "U03475" "Cheque" 55588455.544 "C" "B" 2314344358.176 88223.647
0 "U00629" "U07746" "Credit Card" 1783854.624 "C" "E" 2314344991.772 20929171.267
0 "U00629" "U10499" "Wire" 1108764.194 "C" "F" 2314345797.543 169868.214
0 "U00629" "U12009" "Cheque" 28171.912 "C" "D" 2314345142.173 9019.178
0 "U00638" "U04520" "Credit Card" 35.05 "C" "B" 2282.516 138319.293
0 "U00890" "U06091" "Cheque" 151111.35 "C" "E" 214310.847 10386.756
0 "U00914" "U05160" "Cheque" 6194067.815 "C" "A" 4443757.655 2474.551
0 "U00922" "U03288" "Cheque" 1577128.03 "C" "B" 2824770.546 101720.673
0 "U00951" "U02850" "Cheque" 381573.4 "B" "A" 660865.098 21829.834
0 "U01253" "U06953" "Credit Card" 3083.243 "B" "B" 9989460.236 7717.594
0 "U01310" "U03635" "ACH" 21449810.187 "E" "C" 22080649.086 59439.671
0 "U01343" "U02742" "Credit Card" 337153.296 "E" "D" 285032689.4 2111402.473
0 "U01344" "U01302" "Cheque" 260205.29 "C" "A" 513971.964 502088843.648
0 "U01428" "U01921" "Credit Card" 167.95 "C" "A" 3447447.225 587148.279
0 "U01490" "U04979" "Credit Card" 96.85 "C" "A" 379042.406 152867.138
0 "U01576" "U07635" "Credit Card" 181.96 "C" "D" 4795.854 288282283.259
0 "U01979" "U04107" "Credit Card" 14.74 "C" "B" 160190.837 334896.076
0 "U01986" "U04143" "Credit Card" 16890101.694 "C" "E" 24970403.509 25423433.816
0 "U02157" "U08329" "Cheque" 1766.108 "C" "E" 8861.757 2896674.28
0 "U02204" "U05164" "Cheque" 1021.329 "C" "A" 956487.057 777391.083
0 "U02237" "U00155" "Cheque" 6477.35 "C" "E" 37921.274 46941185.856
0 "U02242" "U04280" "Cheque" 1065.66 "C" "A" 64150.213 1369243.859
0 "U02776" "U05105" "Credit Card" 1200.002 "C" "B" 792694.074 4387121.05
0 "U02782" "U07341" "ACH" 34803878.688 "E" "B" 121816517.526 329224795.631
0 "U03010" "U04586" "Cheque" 1202.101 "E" "C" 364943.429 160874826.483
0 "U03097" "U01419" "Cheque" 874193331.88 "E" "C" 875116434.201 200072.611
0 "U03205" "U11580" "ACH" 128722036378.85 "C" "B" 450527401453.45 2468491.66
0 "U03302" "U01726" "Credit Card" 4.57 "C" "A" 527893.638 100208.855
0 "U03790" "U12378" "Cheque" 1120125.038 "C" "B" 180750804.541 154867.077
0 "U04003" "U13544" "Cheque" 121517.98 "C" "B" 4757539.209 72950.15
0 "U04136" "U14460" "Credit Card" 2421517.727 "B" "D" 18466570.012 3635224.824
0 "U04243" "U06983" "Credit Card" 1072.237 "E" "E" 543974499.762 121316.061
0 "U04248" "U06858" "Credit Card" 4.13 "A" "B" 10947.604 23903.122
0 "U04315" "U00341" "Cheque" 20705.775 "A" "A" 77603.442 736713.815
0 "U04506" "U08642" "Cash" 1205.036 "A" "B" 8412.306 5603762.585
0 "U04696" "U01262" "Cheque" 1670800.51 "E" "C" 17063524.685 18274699.053
0 "U05038" "U11442" "Credit Card" 5211.02 "E" "D" 949654.432 2441523.688
0 "U05071" "U02505" "Cheque" 1468.02 "E" "B" 3527367.541 20325702745.182
0 "U05218" "U14156" "Cheque" 5050062.791 "E" "B" 17641795.146 1848.088
0 "U05302" "U04675" "Cheque" 36007555.55 "C" "D" 42055349.712 2124706.636
0 "U05352" "U03793" "Cheque" 1225571.819 "A" "B" 6845234.208 59324.761
0 "U05435" "U02471" "Credit Card" 122.78 "A" "A" 7585.063 339673.904
0 "U05517" "U05535" "ACH" 939.12 "A" "E" 3322041.736 1419802.002
0 "U05620" "U04322" "Credit Card" 17696.01 "B" "C" 550156.609 1353085.191
0 "U05704" "U03098" "Credit Card" 4.12 "B" "D" 4959.209 497011.016
0 "U05707" "U00001" "Credit Card" 12.48 "B" "E" 15136.493 2422833.31
0 "U06087" "U00960" "Cheque" 90964.08 "C" "D" 4158029.582 4423076.541
0 "U06139" "U00102" "Cheque" 35954.67 "C" "E" 3608610.026 16178304.391
0 "U06185" "U06964" "Wire" 635.944 "C" "B" 2218440.712 282170.256
0 "U06214" "U05819" "Cheque" 216130.13 "C" "C" 182544.122 397246.975
0 "U06316" "U03062" "Cheque" 7266146.68 "C" "B" 10705862.061 917755.87
0 "U06429" "U09905" "ACH" 931.496 "C" "F" 258922.566 10698.185
0 "U06771" "U06641" "Credit Card" 15552168.389 "B" "B" 108867778.123 2609.22
0 "U07164" "U02639" "Cheque" 516.219 "B" "E" 186058.958 193797.699
0 "U07191" "U07192" "Cheque" 1197.312 "B" "A" 15314.503 3743789.472
0 "U07302" "U06228" "Cheque" 994.791 "B" "E" 37693.198 3225102.97
0 "U07456" "U11370" "Cheque" 11684070.45 "B" "B" 40912564.874 588361.644
0 "U07496" "U02688" "ACH" 0.36 "B" "E" 972347.877 94543.901
0 "U07534" "U05236" "Credit Card" 139.05 "B" "B" 14917351.696 3454509.21
0 "U07698" "U10905" "Cheque" 206978.6 "B" "C" 578844.491 34507.104
0 "U07711" "U09284" "Credit Card" 10.65 "B" "B" 20766.576 1014760.285
0 "U07880" "U05524" "Credit Card" 6.05 "B" "E" 3308.376 44566.411
0 "U08044" "U06773" "Cheque" 280340720.595 "B" "B" 218110437.509 401412.572
0 "U08231" "U09811" "Credit Card" 135.95 "B" "F" 2192.628 4495136.586
0 "U08249" "U11115" "Cheque" 356.706 "B" "E" 22208.742 665490.395
0 "U08312" "U01345" "Credit Card" 4802.82 "B" "C" 83162.032 2429110.149
0 "U08316" "U01906" "Wire" 4755.21 "B" "F" 171399.596 2999596.511
0 "U08328" "U01478" "ACH" 2165.402 "B" "E" 16310.363 755867.988
0 "U08795" "U02484" "Credit Card" 2094.02 "B" "F" 109172.661 5692811.069
0 "U09001" "U08072" "Wire" 1933.33 "B" "B" 2396743.826 1982193.181
0 "U09254" "U00732" "Cheque" 26111.487 "B" "A" 1966705.802 631526.136
0 "U09331" "U04883" "Credit Card" 1711.041 "B" "C" 24473.523 337849.755
0 "U09398" "U12480" "Cheque" 719.837 "B" "B" 5631.524 3877964.218
0 "U09402" "U04986" "Credit Card" 2055.661 "B" "B" 16373.907 121093500.874
0 "U09405" "U05776" "ACH" 0.72 "B" "A" 5558.79 200676.38
0 "U09654" "U08891" "ACH" 621.826 "B" "E" 12421.584 1400594.832
0 "U09695" "U03391" "Credit Card" 2238.759 "B" "F" 43447.821 27033.55
0 "U09835" "U06899" "Cheque" 68982.75 "D" "D" 296209.052 22833.199
0 "U09852" "U04772" "Cheque" 938.116 "E" "A" 114343.053 258885.549
0 "U10058" "U05957" "Credit Card" 2.64 "E" "B" 1893.517 856771.143
0 "U10156" "U01298" "Cheque" 816.796 "E" "D" 17259.584 57405.614
0 "U10202" "U11944" "Credit Card" 417209.581 "E" "C" 983092.76 1831823.846
0 "U10714" "U10944" "Credit Card" 5.49 "E" "D" 925238.307 1819554.756
0 "U10765" "U04310" "Cheque" 5526.942 "A" "D" 316875.226 6200143.537
0 "U10843" "U10844" "Credit Card" 27.53 "A" "A" 66958.414 79588.053
0 "U11376" "U06772" "Cheque" 1055.877 "B" "D" 7269.622 1620058.654
0 "U11377" "U07098" "Cheque" 523.264 "B" "B" 4110.703 1309812.107
0 "U11640" "U05844" "Credit Card" 127.73 "B" "C" 25931.064 128040.186
0 "U12175" "U06769" "Credit Card" 172.75 "B" "B" 272353.514 21437.243
0 "U12227" "U06872" "ACH" 504141.74 "A" "D" 3531025.686 208082.449
0 "U12714" "U00558" "Cheque" 7850348.5 "A" "B" 18356760.797 14517.312
0 "U13329" "U04820" "Credit Card" 1990.541 "D" "E" 15479.484 187398607.006
0 "U13406" "U10019" "Cheque" 442015.45 "D" "C" 1033044.269 28117.333
0 "U13784" "U10359" "Cheque" 13532.37 "E" "A" 25693598.521 41211.306
0 "U13834" "U14477" "Cheque" 8093255.7 "E" "A" 19173587.496 1450.155
0 "U13844" "U05545" "Cheque" 120113815.13 "B" "F" 840797080.702 7841019.835
0 "U13997" "U06295" "Cheque" 577321.64 "A" "B" 4041900.052 1025779.503
0 "U14150" "U05796" "Credit Card" 1220.242 "A" "C" 119544.944 14229.862
0 "U14279" "U03606" "Cash" 418.25 "B" "B" 163452.574 472328235.837
0 "U14279" "U15265" "Cheque" 46238.883 "B" "E" 164267.372 1027682.826
0 "U14406" "U08598" "Credit Card" 2393 "B" "A" 45924.875 9310604.452
0 "U14847" "U14288" "ACH" 1437668.56 "E" "D" 40325809.754 49980.87
0 "U14886" "U01647" "Cheque" 138408944.89 "B" "A" 968862984.475 3058402.592
0 "U15121" "U02315" "ACH" 350144.42 "C" "B" 1227446.886 220811.638
0 "U15876" "U00781" "Cheque" 1.14 "E" "B" 368990.882 330835.223
0 "U16126" "U05291" "Cheque" 0.58 "A" "C" 1249.147 28486.382
0 "U17457" "U04895" "ACH" 98595.469 "C" "A" 691103.99 742695.625
0 "U17614" "U05136" "ACH" 45913.61 "A" "C" 322427.393 1495696.683
0 "U18091" "U12960" "Cheque" 0.27 "A" "D" 778441.445 2068720.826
0 "U18208" "U06352" "ACH" 1165.426 "A" "E" 436520.515 2271432564.197
0 "U18253" "U11056" "Cash" 1632785.374 "F" "B" 11429944.762 17239.944
0 "U18318" "U06526" "ACH" 280326.47 "B" "F" 1963981.973 2688509.01
0 "U18454" "U00520" "Cheque" 0.09 "E" "B" 1281.828 750994.502
0 "U18457" "U10432" "Cheque" 0.32 "C" "E" 59124.465 3941228.22
0 "U18874" "U07634" "ACH" 519.516 "B" "A" 4427.727 1178920.403
0 "U19361" "U10206" "Cheque" 0.2 "F" "B" 44029.167 23718.789
0 "U19539" "U10842" "Cheque" 0.8 "B" "D" 70453.131 2300151.3
0 "U19815" "U03768" "Cheque" 1406.996 "C" "A" 10497.796 31765.317
0 "U19947" "U10598" "Cheque" 234124.72 "A" "B" 1638968.778 40135.181
0 "U20556" "U01691" "Cheque" 0.7 "C" "B" 359.56 795123.267
0 "U20649" "U06896" "Cheque" 0.55 "E" "A" 1732.032 726250.281
0 "U20708" "U12783" "Credit Card" 518.485 "A" "D" 4174.671 3931062.537
0 "U21570" "U08458" "ACH" 1504556.993 "B" "F" 10534625.444 33249.961
0 "U00234" "U00634" "Cheque" 1029.341 "B" "A" 5037610.201 12989108.933
0 "U00629" "U03476" "Cheque" 3356804.98 "B" "C" 2314345086.86 201723.339
0 "U00629" "U04585" "Cheque" 115273.42 "B" "E" 2314346662.448 6864977.237
0 "U00629" "U10929" "Cheque" 736754.22 "B" "E" 2314344392.536 4646.456
0 "U00700" "U04689" "Cheque" 4888180.73 "B" "D" 5287962.015 28102565.085
0 "U00727" "U06350" "Cheque" 151340.387 "B" "D" 325520.148 136782.342
0 "U00742" "U00660" "Cheque" 759.808 "B" "B" 9371.648 27133171.595
0 "U00804" "U02558" "ACH" 315728823.17 "B" "E" 442039794.647 58587349.198
0 "U01184" "U02183" "Cheque" 42801.657 "B" "A" 22548987.76 1022068.943
0 "U01332" "U02774" "Cheque" 5726.1 "E" "B" 140798.058 23076.834
0 "U01565" "U03465" "Credit Card" 6328.269 "D" "C" 779065.843 189718.198
0 "U01609" "U05694" "Wire" 1096.181 "D" "B" 1448544.333 2431554.864
0 "U02077" "U01970" "Cheque" 910.623 "D" "E" 1442077.885 200489.138
0 "U02081" "U13047" "Credit Card" 34240.99 "F" "D" 988846.088 10091.136
0 "U02125" "U00962" "Cheque" 17718.9 "F" "A" 60187.877 2393811.176
0 "U02136" "U05088" "Cheque" 10807.404 "B" "A" 882730.632 93105.633
0 "U02848" "U02614" "ACH" 3880.193 "B" "B" 14669324.144 8221.545
0 "U02848" "U08658" "Cheque" 19490690.46 "B" "F" 14668560.609 47634.989
0 "U02924" "U01852" "Credit Card" 7041.31 "B" "A" 115687.691 114059629.683
0 "U02948" "U01744" "Credit Card" 15.15 "B" "F" 1631016.306 16372522.928
0 "U02980" "U10774" "Cheque" 382598375.528 "B" "F" 3453372530.137 4587986.624
0 "U03306" "U00522" "Credit Card" 0.78 "A" "B" 2658824.673 36087466.543
0 "U03429" "U11221" "Credit Card" 29526.7 "A" "C" 854808.166 4690.229
0 "U03598" "U05674" "Cheque" 24861.19 "A" "D" 484200.27 16736415.354
0 "U03755" "U00135" "ACH" 412.618 "E" "B" 4341.96 5251998.981
0 "U03817" "U08166" "Cheque" 660.77 "A" "B" 5630.698 25566.427
0 "U04295" "U00923" "Credit Card" 4.56 "A" "B" 1104479.101 22843393.72
0 "U04374" "U07279" "Cheque" 27090415.445 "A" "B" 22751106.329 25182.448
0 "U04504" "U06347" "Cheque" 22799968.22 "A" "F" 7162245.031 104126.209
0 "U04513" "U08642" "Credit Card" 101.021 "A" "B" 541811.631 5603734.162
0 "U04602" "U06996" "Credit Card" 33.94 "A" "B" 68433341.368 4555017.001
0 "U04663" "U08647" "Wire" 31462959.763 "A" "A" 44118742.28 569911.277
0 "U04804" "U05067" "ACH" 841690.787 "A" "E" 1969669.699 12595196.944
0 "U04934" "U09357" "Credit Card" 69.1 "A" "F" 7615.942 169572.546
0 "U04936" "U03938" "Cheque" 5205.77 "E" "B" 28237.242 13336.55
0 "U05030" "U00223" "Credit Card" 2042.226 "E" "E" 497459.298 5074704.134
0 "U05063" "U08395" "Cheque" 5376.847 "E" "D" 3222830.087 13255.708
0 "U05089" "U12467" "ACH" 1928.649 "E" "E" 711630.341 676139.913
0 "U05204" "U04280" "Credit Card" 26.83 "E" "A" 597920.595 1370503.558
